Driver_ID,Category,Time,Route_Sequence,Capacity
D16,UPDATE_ROUTE,2025-10-01 21:22:00,<Stop R215176 (2p): PICKUP> -> <Stop R215177 (1p): PICKUP> -> <Stop R215177 (1p): DROPOFF> -> <Stop R215176 (2p): DROPOFF>,4
D24,UPDATE_ROUTE,2025-10-01 21:22:00,<Stop R215173 (1p): PICKUP> -> <Stop R215170 (1p): PICKUP> -> <Stop R215167 (1p): PICKUP> -> <Stop R215178 (1p): PICKUP> -> <Stop R215167 (1p): DROPOFF> -> <Stop R215170 (1p): DROPOFF> -> <Stop R215178 (1p): DROPOFF> -> <Stop R215173 (1p): DROPOFF>,4
D15,FINISH,2025-10-01 21:23:00,<Stop R215150 (3p): DROPOFF> -> <Stop R215162 (1p): PICKUP> -> <Stop R215162 (1p): DROPOFF>,4
D17,UPDATE_ROUTE,2025-10-01 21:23:00,<Stop R215172 (1p): DROPOFF> -> <Stop R215182 (1p): PICKUP> -> <Stop R215181 (1p): DROPOFF> -> <Stop R215182 (1p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 21:23:00,<Stop R215169 (1p): DROPOFF> -> <Stop R215168 (3p): DROPOFF> -> <Stop R215183 (1p): PICKUP> -> <Stop R215183 (1p): DROPOFF>,4
D27,FINISH,2025-10-01 21:24:00,<Stop R215160 (1p): DROPOFF> -> <Stop R215175 (1p): PICKUP> -> <Stop R215175 (1p): DROPOFF>,4
D20,UPDATE_ROUTE,2025-10-01 21:24:00,<Stop R215179 (1p): PICKUP> -> <Stop R215186 (1p): PICKUP> -> <Stop R215179 (1p): DROPOFF> -> <Stop R215186 (1p): DROPOFF>,4
D12,UPDATE_ROUTE,2025-10-01 21:24:00,<Stop R215180 (1p): PICKUP> -> <Stop R215187 (1p): PICKUP> -> <Stop R215180 (1p): DROPOFF> -> <Stop R215187 (1p): DROPOFF>,4
D27,NEW_ROUTE,2025-10-01 21:24:00,<Stop R215184 (1p): PICKUP> -> <Stop R215184 (1p): DROPOFF>,4
D27,UPDATE_ROUTE,2025-10-01 21:24:00,<Stop R215185 (1p): PICKUP> -> <Stop R215184 (1p): PICKUP> -> <Stop R215184 (1p): DROPOFF> -> <Stop R215185 (1p): DROPOFF>,4
D22,FINISH,2025-10-01 21:25:00,<Stop R215159 (1p): PICKUP> -> <Stop R215163 (1p): PICKUP> -> <Stop R215159 (1p): DROPOFF> -> <Stop R215163 (1p): DROPOFF>,4
D21,UPDATE_ROUTE,2025-10-01 21:25:00,<Stop R215188 (1p): PICKUP> -> <Stop R215166 (1p): DROPOFF> -> <Stop R215188 (1p): DROPOFF>,4
D26,NEW_ROUTE,2025-10-01 21:25:00,<Stop R215189 (2p): PICKUP> -> <Stop R215189 (2p): DROPOFF>,4
D19,NEW_ROUTE,2025-10-01 21:25:00,<Stop R215190 (1p): PICKUP> -> <Stop R215190 (1p): DROPOFF>,4
D22,NEW_ROUTE,2025-10-01 21:25:00,<Stop R215191 (1p): PICKUP> -> <Stop R215191 (1p): DROPOFF>,4
D18,UPDATE_ROUTE,2025-10-01 21:26:00,<Stop R215171 (2p): DROPOFF> -> <Stop R215192 (1p): PICKUP> -> <Stop R215192 (1p): DROPOFF>,4
D22,UPDATE_ROUTE,2025-10-01 21:26:00,<Stop R215193 (1p): PICKUP> -> <Stop R215191 (1p): PICKUP> -> <Stop R215193 (1p): DROPOFF> -> <Stop R215191 (1p): DROPOFF>,4
D22,UPDATE_ROUTE,2025-10-01 21:26:00,<Stop R215193 (1p): PICKUP> -> <Stop R215194 (1p): PICKUP> -> <Stop R215191 (1p): PICKUP> -> <Stop R215193 (1p): DROPOFF> -> <Stop R215194 (1p): DROPOFF> -> <Stop R215191 (1p): DROPOFF>,4
D11,FINISH,2025-10-01 21:27:00,<Stop R215157 (1p): PICKUP> -> <Stop R215154 (1p): PICKUP> -> <Stop R215157 (1p): DROPOFF> -> <Stop R215152 (1p): DROPOFF> -> <Stop R215154 (1p): DROPOFF> -> <Stop R215153 (1p): DROPOFF>,4
D14,FINISH,2025-10-01 21:27:00,<Stop R215169 (1p): DROPOFF> -> <Stop R215168 (3p): DROPOFF> -> <Stop R215183 (1p): PICKUP> -> <Stop R215183 (1p): DROPOFF>,4
D19,UPDATE_ROUTE,2025-10-01 21:27:00,<Stop R215198 (2p): PICKUP> -> <Stop R215190 (1p): PICKUP> -> <Stop R215190 (1p): DROPOFF> -> <Stop R215198 (2p): DROPOFF>,4
D14,NEW_ROUTE,2025-10-01 21:27:00,<Stop R215197 (1p): PICKUP> -> <Stop R215197 (1p): DROPOFF>,4
D18,UPDATE_ROUTE,2025-10-01 21:27:00,<Stop R215192 (1p): PICKUP> -> <Stop R215196 (1p): PICKUP> -> <Stop R215192 (1p): DROPOFF> -> <Stop R215196 (1p): DROPOFF>,4
D15,NEW_ROUTE,2025-10-01 21:27:00,<Stop R215195 (1p): PICKUP> -> <Stop R215195 (1p): DROPOFF>,4
D11,NEW_ROUTE,2025-10-01 21:28:00,<Stop R215199 (2p): PICKUP> -> <Stop R215199 (2p): DROPOFF>,4
D12,FINISH,2025-10-01 21:29:00,<Stop R215180 (1p): PICKUP> -> <Stop R215187 (1p): PICKUP> -> <Stop R215180 (1p): DROPOFF> -> <Stop R215187 (1p): DROPOFF>,4
D20,FINISH,2025-10-01 21:29:00,<Stop R215179 (1p): PICKUP> -> <Stop R215186 (1p): PICKUP> -> <Stop R215179 (1p): DROPOFF> -> <Stop R215186 (1p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 21:29:00,<Stop R215200 (1p): PICKUP> -> <Stop R215195 (1p): PICKUP> -> <Stop R215195 (1p): DROPOFF> -> <Stop R215200 (1p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 21:29:00,<Stop R215200 (1p): PICKUP> -> <Stop R215195 (1p): PICKUP> -> <Stop R215201 (1p): PICKUP> -> <Stop R215195 (1p): DROPOFF> -> <Stop R215200 (1p): DROPOFF> -> <Stop R215201 (1p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 21:29:00,<Stop R215202 (3p): PICKUP> -> <Stop R215197 (1p): DROPOFF> -> <Stop R215202 (3p): DROPOFF>,4
D12,NEW_ROUTE,2025-10-01 21:29:00,<Stop R215203 (1p): PICKUP> -> <Stop R215203 (1p): DROPOFF>,4
D20,NEW_ROUTE,2025-10-01 21:29:00,<Stop R215204 (1p): PICKUP> -> <Stop R215204 (1p): DROPOFF>,4
D17,FINISH,2025-10-01 21:30:00,<Stop R215172 (1p): DROPOFF> -> <Stop R215182 (1p): PICKUP> -> <Stop R215181 (1p): DROPOFF> -> <Stop R215182 (1p): DROPOFF>,4
D22,FINISH,2025-10-01 21:30:00,<Stop R215193 (1p): PICKUP> -> <Stop R215194 (1p): PICKUP> -> <Stop R215191 (1p): PICKUP> -> <Stop R215193 (1p): DROPOFF> -> <Stop R215194 (1p): DROPOFF> -> <Stop R215191 (1p): DROPOFF>,4
D24,FINISH,2025-10-01 21:30:00,<Stop R215173 (1p): PICKUP> -> <Stop R215170 (1p): PICKUP> -> <Stop R215167 (1p): PICKUP> -> <Stop R215178 (1p): PICKUP> -> <Stop R215167 (1p): DROPOFF> -> <Stop R215170 (1p): DROPOFF> -> <Stop R215178 (1p): DROPOFF> -> <Stop R215173 (1p): DROPOFF>,4
D22,NEW_ROUTE,2025-10-01 21:30:00,<Stop R215205 (1p): PICKUP> -> <Stop R215205 (1p): DROPOFF>,4
D16,UPDATE_ROUTE,2025-10-01 21:30:00,<Stop R215176 (2p): DROPOFF> -> <Stop R215206 (1p): PICKUP> -> <Stop R215206 (1p): DROPOFF>,4
D14,FINISH,2025-10-01 21:31:00,<Stop R215202 (3p): PICKUP> -> <Stop R215197 (1p): DROPOFF> -> <Stop R215202 (3p): DROPOFF>,4
D24,NEW_ROUTE,2025-10-01 21:31:00,<Stop R215207 (1p): PICKUP> -> <Stop R215207 (1p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 21:31:00,<Stop R215208 (1p): PICKUP> -> <Stop R215195 (1p): DROPOFF> -> <Stop R215208 (1p): DROPOFF> -> <Stop R215200 (1p): DROPOFF> -> <Stop R215201 (1p): DROPOFF>,4
D26,UPDATE_ROUTE,2025-10-01 21:31:00,<Stop R215189 (2p): DROPOFF> -> <Stop R215209 (1p): PICKUP> -> <Stop R215209 (1p): DROPOFF>,4
D17,NEW_ROUTE,2025-10-01 21:31:00,<Stop R215210 (2p): PICKUP> -> <Stop R215210 (2p): DROPOFF>,4
D18,FINISH,2025-10-01 21:32:00,<Stop R215192 (1p): PICKUP> -> <Stop R215196 (1p): PICKUP> -> <Stop R215192 (1p): DROPOFF> -> <Stop R215196 (1p): DROPOFF>,4
D20,FINISH,2025-10-01 21:32:00,<Stop R215204 (1p): PICKUP> -> <Stop R215204 (1p): DROPOFF>,4
D21,FINISH,2025-10-01 21:32:00,<Stop R215188 (1p): PICKUP> -> <Stop R215166 (1p): DROPOFF> -> <Stop R215188 (1p): DROPOFF>,4
D27,FINISH,2025-10-01 21:32:00,<Stop R215185 (1p): PICKUP> -> <Stop R215184 (1p): PICKUP> -> <Stop R215184 (1p): DROPOFF> -> <Stop R215185 (1p): DROPOFF>,4
D14,NEW_ROUTE,2025-10-01 21:32:00,<Stop R215212 (1p): PICKUP> -> <Stop R215212 (1p): DROPOFF>,4
D17,UPDATE_ROUTE,2025-10-01 21:32:00,<Stop R215211 (1p): PICKUP> -> <Stop R215210 (2p): PICKUP> -> <Stop R215210 (2p): DROPOFF> -> <Stop R215211 (1p): DROPOFF>,4
D12,FINISH,2025-10-01 21:33:00,<Stop R215203 (1p): PICKUP> -> <Stop R215203 (1p): DROPOFF>,4
D22,FINISH,2025-10-01 21:33:00,<Stop R215205 (1p): PICKUP> -> <Stop R215205 (1p): DROPOFF>,4
D24,UPDATE_ROUTE,2025-10-01 21:33:00,<Stop R215213 (1p): PICKUP> -> <Stop R215207 (1p): PICKUP> -> <Stop R215207 (1p): DROPOFF> -> <Stop R215213 (1p): DROPOFF>,4
D18,NEW_ROUTE,2025-10-01 21:33:00,<Stop R215214 (1p): PICKUP> -> <Stop R215214 (1p): DROPOFF>,4
D20,NEW_ROUTE,2025-10-01 21:33:00,<Stop R215215 (1p): PICKUP> -> <Stop R215215 (1p): DROPOFF>,4
D11,FINISH,2025-10-01 21:34:00,<Stop R215199 (2p): PICKUP> -> <Stop R215199 (2p): DROPOFF>,4
D16,FINISH,2025-10-01 21:34:00,<Stop R215176 (2p): DROPOFF> -> <Stop R215206 (1p): PICKUP> -> <Stop R215206 (1p): DROPOFF>,4
D19,FINISH,2025-10-01 21:34:00,<Stop R215198 (2p): PICKUP> -> <Stop R215190 (1p): PICKUP> -> <Stop R215190 (1p): DROPOFF> -> <Stop R215198 (2p): DROPOFF>,4
D16,NEW_ROUTE,2025-10-01 21:34:00,<Stop R215216 (3p): PICKUP> -> <Stop R215216 (3p): DROPOFF>,4
D16,UPDATE_ROUTE,2025-10-01 21:34:00,<Stop R215217 (1p): PICKUP> -> <Stop R215216 (3p): PICKUP> -> <Stop R215217 (1p): DROPOFF> -> <Stop R215216 (3p): DROPOFF>,4
D18,UPDATE_ROUTE,2025-10-01 21:35:00,<Stop R215214 (1p): DROPOFF> -> <Stop R215218 (1p): PICKUP> -> <Stop R215218 (1p): DROPOFF>,4
D22,NEW_ROUTE,2025-10-01 21:35:00,<Stop R215219 (2p): PICKUP> -> <Stop R215219 (2p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 21:35:00,<Stop R215212 (1p): DROPOFF> -> <Stop R215220 (2p): PICKUP> -> <Stop R215220 (2p): DROPOFF>,4
D20,FINISH,2025-10-01 21:36:00,<Stop R215215 (1p): PICKUP> -> <Stop R215215 (1p): DROPOFF>,4
D22,UPDATE_ROUTE,2025-10-01 21:36:00,<Stop R215219 (2p): PICKUP> -> <Stop R215221 (1p): PICKUP> -> <Stop R215219 (2p): DROPOFF> -> <Stop R215221 (1p): DROPOFF>,4
D12,NEW_ROUTE,2025-10-01 21:36:00,<Stop R215222 (1p): PICKUP> -> <Stop R215222 (1p): DROPOFF>,4
D27,NEW_ROUTE,2025-10-01 21:36:00,<Stop R215223 (1p): PICKUP> -> <Stop R215223 (1p): DROPOFF>,4
D21,NEW_ROUTE,2025-10-01 21:36:00,<Stop R215224 (1p): PICKUP> -> <Stop R215224 (1p): DROPOFF>,4
D15,FINISH,2025-10-01 21:37:00,<Stop R215208 (1p): PICKUP> -> <Stop R215195 (1p): DROPOFF> -> <Stop R215208 (1p): DROPOFF> -> <Stop R215200 (1p): DROPOFF> -> <Stop R215201 (1p): DROPOFF>,4
D26,FINISH,2025-10-01 21:37:00,<Stop R215189 (2p): DROPOFF> -> <Stop R215209 (1p): PICKUP> -> <Stop R215209 (1p): DROPOFF>,4
D26,NEW_ROUTE,2025-10-01 21:37:00,<Stop R215225 (1p): PICKUP> -> <Stop R215225 (1p): DROPOFF>,4
D19,NEW_ROUTE,2025-10-01 21:38:00,<Stop R215227 (3p): PICKUP> -> <Stop R215227 (3p): DROPOFF>,4
D18,UPDATE_ROUTE,2025-10-01 21:38:00,<Stop R215228 (2p): PICKUP> -> <Stop R215228 (2p): DROPOFF> -> <Stop R215218 (1p): DROPOFF>,4
D11,NEW_ROUTE,2025-10-01 21:38:00,<Stop R215226 (2p): PICKUP> -> <Stop R215226 (2p): DROPOFF>,4
D14,FINISH,2025-10-01 21:39:00,<Stop R215212 (1p): DROPOFF> -> <Stop R215220 (2p): PICKUP> -> <Stop R215220 (2p): DROPOFF>,4
D17,FINISH,2025-10-01 21:39:00,<Stop R215211 (1p): PICKUP> -> <Stop R215210 (2p): PICKUP> -> <Stop R215210 (2p): DROPOFF> -> <Stop R215211 (1p): DROPOFF>,4
D14,NEW_ROUTE,2025-10-01 21:39:00,<Stop R215229 (1p): PICKUP> -> <Stop R215229 (1p): DROPOFF>,4
D20,NEW_ROUTE,2025-10-01 21:39:00,<Stop R215230 (1p): PICKUP> -> <Stop R215230 (1p): DROPOFF>,4
D12,FINISH,2025-10-01 21:40:00,<Stop R215222 (1p): PICKUP> -> <Stop R215222 (1p): DROPOFF>,4
D27,FINISH,2025-10-01 21:40:00,<Stop R215223 (1p): PICKUP> -> <Stop R215223 (1p): DROPOFF>,4
D11,UPDATE_ROUTE,2025-10-01 21:40:00,<Stop R215231 (2p): PICKUP> -> <Stop R215226 (2p): DROPOFF> -> <Stop R215231 (2p): DROPOFF>,4
D20,UPDATE_ROUTE,2025-10-01 21:40:00,<Stop R215230 (1p): PICKUP> -> <Stop R215232 (1p): PICKUP> -> <Stop R215230 (1p): DROPOFF> -> <Stop R215232 (1p): DROPOFF>,4
D27,NEW_ROUTE,2025-10-01 21:40:00,<Stop R215233 (1p): PICKUP> -> <Stop R215233 (1p): DROPOFF>,4
D16,UPDATE_ROUTE,2025-10-01 21:40:00,<Stop R215216 (3p): DROPOFF> -> <Stop R215234 (2p): PICKUP> -> <Stop R215234 (2p): DROPOFF>,4
D12,NEW_ROUTE,2025-10-01 21:40:00,<Stop R215235 (1p): PICKUP> -> <Stop R215235 (1p): DROPOFF>,4
D21,FINISH,2025-10-01 21:41:00,<Stop R215224 (1p): PICKUP> -> <Stop R215224 (1p): DROPOFF>,4
D24,FINISH,2025-10-01 21:41:00,<Stop R215213 (1p): PICKUP> -> <Stop R215207 (1p): PICKUP> -> <Stop R215207 (1p): DROPOFF> -> <Stop R215213 (1p): DROPOFF>,4
D16,UPDATE_ROUTE,2025-10-01 21:41:00,<Stop R215234 (2p): PICKUP> -> <Stop R215236 (1p): PICKUP> -> <Stop R215234 (2p): DROPOFF> -> <Stop R215236 (1p): DROPOFF>,4
D22,FINISH,2025-10-01 21:42:00,<Stop R215219 (2p): PICKUP> -> <Stop R215221 (1p): PICKUP> -> <Stop R215219 (2p): DROPOFF> -> <Stop R215221 (1p): DROPOFF>,4
D26,FINISH,2025-10-01 21:42:00,<Stop R215225 (1p): PICKUP> -> <Stop R215225 (1p): DROPOFF>,4
D27,UPDATE_ROUTE,2025-10-01 21:42:00,<Stop R215233 (1p): PICKUP> -> <Stop R215237 (1p): PICKUP> -> <Stop R215233 (1p): DROPOFF> -> <Stop R215237 (1p): DROPOFF>,4
D22,NEW_ROUTE,2025-10-01 21:42:00,<Stop R215238 (1p): PICKUP> -> <Stop R215238 (1p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 21:42:00,<Stop R215239 (1p): PICKUP> -> <Stop R215229 (1p): DROPOFF> -> <Stop R215239 (1p): DROPOFF>,4
D12,UPDATE_ROUTE,2025-10-01 21:42:00,<Stop R215235 (1p): DROPOFF> -> <Stop R215240 (1p): PICKUP> -> <Stop R215240 (1p): DROPOFF>,4
D18,FINISH,2025-10-01 21:43:00,<Stop R215228 (2p): PICKUP> -> <Stop R215228 (2p): DROPOFF> -> <Stop R215218 (1p): DROPOFF>,4
D19,FINISH,2025-10-01 21:43:00,<Stop R215227 (3p): PICKUP> -> <Stop R215227 (3p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 21:43:00,<Stop R215243 (1p): PICKUP> -> <Stop R215239 (1p): DROPOFF> -> <Stop R215243 (1p): DROPOFF>,4
D18,NEW_ROUTE,2025-10-01 21:43:00,<Stop R215241 (1p): PICKUP> -> <Stop R215241 (1p): DROPOFF>,4
D16,UPDATE_ROUTE,2025-10-01 21:43:00,<Stop R215242 (1p): PICKUP> -> <Stop R215234 (2p): DROPOFF> -> <Stop R215242 (1p): DROPOFF> -> <Stop R215236 (1p): DROPOFF>,4
D11,FINISH,2025-10-01 21:44:00,<Stop R215231 (2p): PICKUP> -> <Stop R215226 (2p): DROPOFF> -> <Stop R215231 (2p): DROPOFF>,4
D12,UPDATE_ROUTE,2025-10-01 21:44:00,<Stop R215240 (1p): PICKUP> -> <Stop R215244 (1p): PICKUP> -> <Stop R215240 (1p): DROPOFF> -> <Stop R215244 (1p): DROPOFF>,4
D18,UPDATE_ROUTE,2025-10-01 21:44:00,<Stop R215241 (1p): DROPOFF> -> <Stop R215245 (1p): PICKUP> -> <Stop R215245 (1p): DROPOFF>,4
D19,NEW_ROUTE,2025-10-01 21:45:00,<Stop R215246 (1p): PICKUP> -> <Stop R215246 (1p): DROPOFF>,4
D22,UPDATE_ROUTE,2025-10-01 21:46:00,<Stop R215238 (1p): DROPOFF> -> <Stop R215247 (1p): PICKUP> -> <Stop R215247 (1p): DROPOFF>,4
D18,UPDATE_ROUTE,2025-10-01 21:46:00,<Stop R215245 (1p): PICKUP> -> <Stop R215248 (1p): PICKUP> -> <Stop R215245 (1p): DROPOFF> -> <Stop R215248 (1p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 21:46:00,<Stop R215243 (1p): DROPOFF> -> <Stop R215249 (1p): PICKUP> -> <Stop R215249 (1p): DROPOFF>,4
D22,UPDATE_ROUTE,2025-10-01 21:46:00,<Stop R215238 (1p): DROPOFF> -> <Stop R215247 (1p): PICKUP> -> <Stop R215250 (1p): PICKUP> -> <Stop R215247 (1p): DROPOFF> -> <Stop R215250 (1p): DROPOFF>,4
D16,FINISH,2025-10-01 21:47:00,<Stop R215242 (1p): PICKUP> -> <Stop R215234 (2p): DROPOFF> -> <Stop R215242 (1p): DROPOFF> -> <Stop R215236 (1p): DROPOFF>,4
D19,UPDATE_ROUTE,2025-10-01 21:47:00,<Stop R215251 (1p): PICKUP> -> <Stop R215251 (1p): DROPOFF> -> <Stop R215246 (1p): DROPOFF>,4
